col1,col2,Cluster
838367.00,536676.00,cluster_1
837457.00,518745.00,cluster_1
861519.00,531277.00,cluster_1
816056.00,542574.00,cluster_1
862534.00,547936.00,cluster_1
808555.00,600511.00,cluster_1
862571.00,550965.00,cluster_1
832010.00,554080.00,cluster_1
882403.00,534710.00,cluster_1
840020.00,568424.00,cluster_1
865030.00,541150.00,cluster_1
846594.00,522941.00,cluster_1
890223.00,556874.00,cluster_1
873136.00,513309.00,cluster_1
846622.00,553552.00,cluster_1
905770.00,531812.00,cluster_1
803216.00,577565.00,cluster_1
914183.00,620056.00,cluster_1
877510.00,555087.00,cluster_1
861193.00,573954.00,cluster_1
840994.00,578455.00,cluster_1
875640.00,561262.00,cluster_1
876782.00,536438.00,cluster_1
849501.00,552769.00,cluster_1
866973.00,550375.00,cluster_1
906382.00,534459.00,cluster_1
822722.00,553764.00,cluster_1
861656.00,545794.00,cluster_1
856991.00,546255.00,cluster_1
865081.00,551012.00,cluster_1
895680.00,609341.00,cluster_1
867801.00,548156.00,cluster_1
846324.00,557586.00,cluster_1
840059.00,534876.00,cluster_1
860473.00,545982.00,cluster_1
937823.00,540173.00,cluster_1
886532.00,500026.00,cluster_1
904133.00,534915.00,cluster_1
880545.00,506175.00,cluster_1
833499.00,504718.00,cluster_1
854979.00,539793.00,cluster_1
818739.00,545052.00,cluster_1
825596.00,639465.00,cluster_1
838036.00,542999.00,cluster_1
846216.00,528037.00,cluster_1
850790.00,525740.00,cluster_1
864040.00,538985.00,cluster_1
869818.00,543227.00,cluster_1
879309.00,561548.00,cluster_1
860563.00,534839.00,cluster_1
846082.00,541026.00,cluster_1
860151.00,543055.00,cluster_1
847292.00,559228.00,cluster_1
838239.00,576018.00,cluster_1
837307.00,548214.00,cluster_1
853093.00,586321.00,cluster_1
884326.00,479802.00,cluster_1
838978.00,622330.00,cluster_1
842903.00,567914.00,cluster_1
832490.00,450680.00,cluster_1
844948.00,563321.00,cluster_1
859577.00,544625.00,cluster_1
908409.00,591215.00,cluster_1
819843.00,570485.00,cluster_1
875625.00,599766.00,cluster_1
887780.00,536497.00,cluster_1
884613.00,507507.00,cluster_1
849858.00,524682.00,cluster_1
846741.00,539481.00,cluster_1
870630.00,516603.00,cluster_1
843111.00,581603.00,cluster_1
869718.00,536928.00,cluster_1
857648.00,511640.00,cluster_1
881571.00,532467.00,cluster_1
860230.00,528054.00,cluster_1
861966.00,562885.00,cluster_1
898736.00,548642.00,cluster_1
961951.00,577029.00,cluster_1
866878.00,501919.00,cluster_1
874791.00,559085.00,cluster_1
874239.00,594786.00,cluster_1
915504.00,527751.00,cluster_1
758172.00,608152.00,cluster_12
859515.00,505303.00,cluster_1
861033.00,507671.00,cluster_1
837880.00,444574.00,cluster_1
827672.00,545966.00,cluster_1
869960.00,562146.00,cluster_1
858151.00,548242.00,cluster_1
877440.00,529137.00,cluster_1
821835.00,564313.00,cluster_1
846371.00,578530.00,cluster_1
829482.00,475863.00,cluster_1
860507.00,526669.00,cluster_1
878696.00,530134.00,cluster_1
837312.00,572687.00,cluster_1
886773.00,509047.00,cluster_1
879805.00,547494.00,cluster_1
859679.00,541785.00,cluster_1
910683.00,612854.00,cluster_1
860863.00,546060.00,cluster_1
874110.00,541972.00,cluster_1
790149.00,565157.00,cluster_1
873984.00,580836.00,cluster_1
873742.00,448214.00,cluster_1
894785.00,440382.00,cluster_1
874312.00,574582.00,cluster_1
879902.00,518647.00,cluster_1
851462.00,526597.00,cluster_1
839012.00,550376.00,cluster_1
808097.00,502521.00,cluster_1
879500.00,590791.00,cluster_1
864721.00,548447.00,cluster_1
866044.00,584750.00,cluster_1
876151.00,582116.00,cluster_1
819250.00,517655.00,cluster_1
807278.00,566392.00,cluster_1
872033.00,558924.00,cluster_1
894268.00,532597.00,cluster_1
846752.00,613846.00,cluster_1
850478.00,566230.00,cluster_1
849777.00,531138.00,cluster_1
823584.00,568458.00,cluster_1
823202.00,619103.00,cluster_1
843715.00,568319.00,cluster_1
861023.00,545953.00,cluster_1
889743.00,560547.00,cluster_1
862785.00,579661.00,cluster_1
880833.00,537039.00,cluster_1
854374.00,550707.00,cluster_1
842616.00,515205.00,cluster_1
860721.00,547751.00,cluster_1
831024.00,505776.00,cluster_1
829240.00,591428.00,cluster_1
860384.00,555572.00,cluster_1
853348.00,525893.00,cluster_1
849118.00,571562.00,cluster_1
856167.00,542249.00,cluster_1
853874.00,560250.00,cluster_1
838808.00,524944.00,cluster_1
814561.00,575281.00,cluster_1
773292.00,531652.00,cluster_1
891515.00,520429.00,cluster_1
805884.00,549492.00,cluster_1
833437.00,556713.00,cluster_1
843432.00,490725.00,cluster_1
791355.00,529644.00,cluster_1
865157.00,562132.00,cluster_1
920249.00,551171.00,cluster_1
808777.00,512952.00,cluster_1
898916.00,630099.00,cluster_1
863706.00,491401.00,cluster_1
857231.00,551055.00,cluster_1
877413.00,541536.00,cluster_1
838821.00,563842.00,cluster_1
854037.00,528890.00,cluster_1
824475.00,518063.00,cluster_1
857360.00,562228.00,cluster_1
856437.00,532452.00,cluster_1
862117.00,600081.00,cluster_1
839280.00,539324.00,cluster_1
885379.00,603686.00,cluster_1
859185.00,553000.00,cluster_1
865020.00,550686.00,cluster_1
882007.00,593653.00,cluster_1
861027.00,546004.00,cluster_1
846772.00,509036.00,cluster_1
844627.00,556401.00,cluster_1
861069.00,548327.00,cluster_1
854342.00,541611.00,cluster_1
844086.00,531300.00,cluster_1
923996.00,594948.00,cluster_1
832154.00,559403.00,cluster_1
803202.00,549001.00,cluster_1
856619.00,544008.00,cluster_1
897286.00,558004.00,cluster_1
851216.00,516166.00,cluster_1
858537.00,548576.00,cluster_1
828001.00,524067.00,cluster_1
849327.00,548496.00,cluster_1
858278.00,544519.00,cluster_1
793875.00,473793.00,cluster_1
766617.00,548142.00,cluster_1
847728.00,576707.00,cluster_1
858418.00,546935.00,cluster_1
816840.00,539239.00,cluster_1
852687.00,540692.00,cluster_1
861927.00,562723.00,cluster_1
892382.00,513991.00,cluster_1
811745.00,461099.00,cluster_1
800152.00,576217.00,cluster_1
870139.00,566584.00,cluster_1
859492.00,572224.00,cluster_1
830226.00,483466.00,cluster_1
850674.00,533083.00,cluster_1
834632.00,541216.00,cluster_1
899052.00,526048.00,cluster_1
925485.00,596955.00,cluster_1
893145.00,551400.00,cluster_1
839493.00,521150.00,cluster_1
883434.00,581923.00,cluster_1
873380.00,495161.00,cluster_1
765011.00,607246.00,cluster_12
898578.00,612291.00,cluster_1
906772.00,510158.00,cluster_1
858325.00,586062.00,cluster_1
795909.00,462864.00,cluster_1
812634.00,554848.00,cluster_1
846841.00,533595.00,cluster_1
810817.00,509540.00,cluster_1
826192.00,577784.00,cluster_1
856552.00,545271.00,cluster_1
848628.00,503773.00,cluster_1
784291.00,581417.00,cluster_1
890613.00,567037.00,cluster_1
870936.00,575427.00,cluster_1
851166.00,532382.00,cluster_1
871544.00,592403.00,cluster_1
870337.00,534303.00,cluster_1
819580.00,545900.00,cluster_1
912649.00,498734.00,cluster_1
870214.00,556246.00,cluster_1
853279.00,560714.00,cluster_1
857319.00,543529.00,cluster_1
878519.00,606677.00,cluster_1
858057.00,542933.00,cluster_1
860375.00,544804.00,cluster_1
888111.00,525539.00,cluster_1
892877.00,544283.00,cluster_1
788776.00,582930.00,cluster_1
875311.00,542259.00,cluster_1
875248.00,462524.00,cluster_1
835831.00,555864.00,cluster_1
885828.00,586348.00,cluster_1
916704.00,609548.00,cluster_1
893991.00,544467.00,cluster_1
866352.00,535933.00,cluster_1
872247.00,494281.00,cluster_1
832372.00,600070.00,cluster_1
902302.00,514170.00,cluster_1
877298.00,565604.00,cluster_1
873636.00,510687.00,cluster_1
854818.00,554389.00,cluster_1
915666.00,506439.00,cluster_1
905849.00,524809.00,cluster_1
862062.00,545736.00,cluster_1
871981.00,649086.00,cluster_1
900829.00,590250.00,cluster_1
859419.00,546754.00,cluster_1
855983.00,534803.00,cluster_1
916082.00,517633.00,cluster_1
874877.00,535143.00,cluster_1
885963.00,528959.00,cluster_1
853439.00,518568.00,cluster_1
855177.00,626376.00,cluster_1
814249.00,488483.00,cluster_1
857283.00,548467.00,cluster_1
865489.00,548920.00,cluster_1
913686.00,576892.00,cluster_1
880275.00,564545.00,cluster_1
861381.00,546835.00,cluster_1
880958.00,588608.00,cluster_1
868979.00,528502.00,cluster_1
872237.00,555834.00,cluster_1
861868.00,549168.00,cluster_1
836951.00,546244.00,cluster_1
836874.00,555991.00,cluster_1
769546.00,554722.00,cluster_1
855074.00,542557.00,cluster_1
868128.00,568529.00,cluster_1
878859.00,540155.00,cluster_1
852267.00,498220.00,cluster_1
874125.00,543036.00,cluster_1
846646.00,548548.00,cluster_1
851517.00,541076.00,cluster_1
806888.00,492319.00,cluster_1
831779.00,577161.00,cluster_1
860259.00,545444.00,cluster_1
892423.00,530999.00,cluster_1
838442.00,506780.00,cluster_1
853291.00,557685.00,cluster_1
730887.00,825972.00,cluster_4
645233.00,927201.00,cluster_4
645563.00,819480.00,cluster_4
573324.00,878802.00,cluster_4
693699.00,822637.00,cluster_4
649412.00,856993.00,cluster_4
684558.00,878573.00,cluster_4
656658.00,854609.00,cluster_4
651506.00,856097.00,cluster_4
618405.00,842859.00,cluster_4
667280.00,765619.00,cluster_4
600996.00,890782.00,cluster_4
674463.00,862486.00,cluster_4
676694.00,851597.00,cluster_4
620685.00,880813.00,cluster_4
716590.00,874975.00,cluster_4
721401.00,951880.00,cluster_4
657094.00,857640.00,cluster_4
644693.00,867371.00,cluster_4
633601.00,861482.00,cluster_4
673646.00,857346.00,cluster_4
657184.00,855509.00,cluster_4
708244.00,871834.00,cluster_4
659081.00,860560.00,cluster_4
657811.00,885904.00,cluster_4
642843.00,909185.00,cluster_4
709303.00,897538.00,cluster_4
610505.00,851476.00,cluster_4
612648.00,772280.00,cluster_4
673196.00,812941.00,cluster_4
673267.00,883727.00,cluster_4
694451.00,863981.00,cluster_4
678869.00,902492.00,cluster_4
690018.00,819280.00,cluster_4
677983.00,890077.00,cluster_4
639997.00,865965.00,cluster_4
709254.00,847444.00,cluster_4
679799.00,858680.00,cluster_4
664355.00,831472.00,cluster_4
659166.00,861665.00,cluster_4
692386.00,863386.00,cluster_4
688076.00,833905.00,cluster_4
680506.00,840053.00,cluster_4
641840.00,886745.00,cluster_4
673292.00,857105.00,cluster_4
622212.00,860015.00,cluster_4
736557.00,897961.00,cluster_4
668234.00,886696.00,cluster_4
675013.00,876331.00,cluster_4
675902.00,853961.00,cluster_4
695092.00,820091.00,cluster_4
730287.00,897070.00,cluster_4
691716.00,873426.00,cluster_4
722404.00,952207.00,cluster_4
678606.00,878004.00,cluster_4
664156.00,846474.00,cluster_4
688118.00,911574.00,cluster_4
674492.00,861230.00,cluster_4
675382.00,836312.00,cluster_4
664639.00,925795.00,cluster_4
626334.00,852383.00,cluster_4
669690.00,842110.00,cluster_4
653177.00,819935.00,cluster_4
674265.00,861435.00,cluster_4
677404.00,883871.00,cluster_4
672212.00,860894.00,cluster_4
715956.00,900724.00,cluster_4
674236.00,877152.00,cluster_4
679818.00,860064.00,cluster_4
578509.00,923881.00,cluster_4
680381.00,823757.00,cluster_4
720629.00,816515.00,cluster_4
640210.00,902029.00,cluster_4
671772.00,860357.00,cluster_4
618009.00,867493.00,cluster_4
672628.00,882986.00,cluster_4
680261.00,863401.00,cluster_4
682100.00,853708.00,cluster_4
681049.00,846975.00,cluster_4
668567.00,856554.00,cluster_4
656957.00,871011.00,cluster_4
662293.00,872590.00,cluster_4
673953.00,835926.00,cluster_4
718544.00,888401.00,cluster_4
648590.00,917839.00,cluster_4
699124.00,824089.00,cluster_4
668367.00,855686.00,cluster_4
675866.00,868784.00,cluster_4
700098.00,894685.00,cluster_4
683156.00,877209.00,cluster_4
661357.00,801817.00,cluster_4
789095.00,895634.00,cluster_4
673332.00,857517.00,cluster_4
627452.00,835854.00,cluster_4
672059.00,860501.00,cluster_4
665048.00,854911.00,cluster_4
683580.00,872374.00,cluster_4
668839.00,882598.00,cluster_4
682510.00,905902.00,cluster_4
671235.00,856653.00,cluster_4
680228.00,843225.00,cluster_4
662249.00,918050.00,cluster_4
674961.00,865594.00,cluster_4
679211.00,886670.00,cluster_4
676220.00,858214.00,cluster_4
567861.00,856582.00,cluster_2
668228.00,858122.00,cluster_4
682241.00,850176.00,cluster_4
712262.00,856869.00,cluster_4
671325.00,856592.00,cluster_4
680592.00,858526.00,cluster_4
683098.00,847245.00,cluster_4
646816.00,829778.00,cluster_4
675633.00,863416.00,cluster_4
677551.00,860007.00,cluster_4
683656.00,842406.00,cluster_4
678195.00,860537.00,cluster_4
700747.00,821557.00,cluster_4
679054.00,898217.00,cluster_4
676360.00,866112.00,cluster_4
665308.00,868551.00,cluster_4
665775.00,845662.00,cluster_4
660459.00,860658.00,cluster_4
670119.00,859029.00,cluster_4
672068.00,874862.00,cluster_4
644301.00,925034.00,cluster_4
704574.00,866263.00,cluster_4
665660.00,828338.00,cluster_4
680579.00,836946.00,cluster_4
682053.00,853410.00,cluster_4
672544.00,859978.00,cluster_4
713088.00,880834.00,cluster_4
680969.00,838864.00,cluster_4
674151.00,853540.00,cluster_4
664903.00,839150.00,cluster_4
641902.00,755287.00,cluster_4
683610.00,910782.00,cluster_4
676962.00,897430.00,cluster_4
594720.00,848457.00,cluster_4
658748.00,777680.00,cluster_4
700341.00,869730.00,cluster_4
640432.00,837036.00,cluster_4
668519.00,860048.00,cluster_4
672668.00,861428.00,cluster_4
638004.00,837697.00,cluster_4
673071.00,856021.00,cluster_4
668772.00,858570.00,cluster_4
636871.00,929410.00,cluster_4
599612.00,859210.00,cluster_4
739318.00,810528.00,cluster_4
654937.00,781879.00,cluster_4
663095.00,949045.00,cluster_4
658734.00,883214.00,cluster_4
647968.00,877873.00,cluster_4
682699.00,851115.00,cluster_4
684739.00,884934.00,cluster_4
667620.00,855461.00,cluster_4
616281.00,845406.00,cluster_4
697161.00,840318.00,cluster_4
679237.00,862389.00,cluster_4
664260.00,859029.00,cluster_4
674121.00,858589.00,cluster_4
700962.00,927047.00,cluster_4
723397.00,859761.00,cluster_4
648230.00,857418.00,cluster_4
677896.00,867053.00,cluster_4
680828.00,839011.00,cluster_4
680757.00,826912.00,cluster_4
673826.00,880137.00,cluster_4
694897.00,834591.00,cluster_4
683585.00,905984.00,cluster_4
671609.00,815681.00,cluster_4
669748.00,863109.00,cluster_4
674659.00,860894.00,cluster_4
659734.00,844127.00,cluster_4
656156.00,868643.00,cluster_4
653258.00,860766.00,cluster_4
684131.00,898331.00,cluster_4
666516.00,859837.00,cluster_4
655237.00,871554.00,cluster_4
653592.00,959882.00,cluster_4
659280.00,845579.00,cluster_4
646422.00,900526.00,cluster_4
627580.00,840406.00,cluster_4
604546.00,847329.00,cluster_4
631316.00,837043.00,cluster_4
705518.00,925936.00,cluster_4
662898.00,884734.00,cluster_4
718088.00,852181.00,cluster_4
666315.00,872311.00,cluster_4
710082.00,881600.00,cluster_4
674433.00,860605.00,cluster_4
685821.00,816579.00,cluster_4
678856.00,850293.00,cluster_4
669427.00,846395.00,cluster_4
687043.00,806921.00,cluster_4
657981.00,866945.00,cluster_4
676480.00,860779.00,cluster_4
704065.00,832648.00,cluster_4
669178.00,866011.00,cluster_4
693783.00,860206.00,cluster_4
683027.00,876064.00,cluster_4
670957.00,810768.00,cluster_4
674134.00,908464.00,cluster_4
637665.00,858741.00,cluster_4
664325.00,877878.00,cluster_4
664025.00,801796.00,cluster_4
672800.00,874378.00,cluster_4
685124.00,873363.00,cluster_4
674496.00,870664.00,cluster_4
684602.00,823981.00,cluster_4
677769.00,841641.00,cluster_4
651576.00,865180.00,cluster_4
650720.00,817440.00,cluster_4
674472.00,860330.00,cluster_4
673028.00,860593.00,cluster_4
683413.00,861559.00,cluster_4
669638.00,842011.00,cluster_4
674365.00,860819.00,cluster_4
687360.00,862438.00,cluster_4
662684.00,813662.00,cluster_4
673242.00,886958.00,cluster_4
674311.00,859933.00,cluster_4
595580.00,798572.00,cluster_4
636769.00,854047.00,cluster_4
685551.00,798742.00,cluster_4
663945.00,828490.00,cluster_4
717187.00,883275.00,cluster_4
706906.00,885612.00,cluster_4
675988.00,841317.00,cluster_4
671976.00,864630.00,cluster_4
669366.00,869654.00,cluster_4
651216.00,815098.00,cluster_4
676767.00,832479.00,cluster_4
657879.00,857942.00,cluster_4
665828.00,868934.00,cluster_4
674905.00,876286.00,cluster_4
640000.00,863831.00,cluster_4
672818.00,881943.00,cluster_4
634800.00,823669.00,cluster_4
658590.00,886551.00,cluster_4
639463.00,847461.00,cluster_4
625416.00,868848.00,cluster_4
672266.00,862875.00,cluster_4
723173.00,872525.00,cluster_4
688098.00,908495.00,cluster_4
673410.00,863889.00,cluster_4
679788.00,889464.00,cluster_4
615826.00,863168.00,cluster_4
598671.00,854219.00,cluster_4
753254.00,840123.00,cluster_4
669430.00,905798.00,cluster_4
726847.00,875488.00,cluster_4
648443.00,845340.00,cluster_4
674114.00,970756.00,cluster_4
675551.00,956849.00,cluster_4
677459.00,896720.00,cluster_4
634004.00,895206.00,cluster_4
653745.00,809028.00,cluster_4
682420.00,846881.00,cluster_4
666636.00,858686.00,cluster_4
682481.00,879399.00,cluster_4
656834.00,885944.00,cluster_4
718257.00,857481.00,cluster_4
672598.00,856928.00,cluster_4
693997.00,774817.00,cluster_4
612392.00,916853.00,cluster_4
671444.00,860206.00,cluster_4
671404.00,857240.00,cluster_4
689628.00,868984.00,cluster_4
704570.00,845515.00,cluster_4
652233.00,886054.00,cluster_4
705929.00,851313.00,cluster_4
682315.00,843851.00,cluster_4
667131.00,849230.00,cluster_4
707894.00,904500.00,cluster_4
649345.00,864613.00,cluster_4
629998.00,877765.00,cluster_4
659542.00,840985.00,cluster_4
621278.00,888326.00,cluster_4
682304.00,876841.00,cluster_4
679747.00,860939.00,cluster_4
663049.00,843538.00,cluster_4
672876.00,844123.00,cluster_4
689948.00,850548.00,cluster_4
696257.00,894819.00,cluster_4
629377.00,853726.00,cluster_4
658034.00,897179.00,cluster_4
696808.00,866039.00,cluster_4
699668.00,863774.00,cluster_4
669697.00,859388.00,cluster_4
606506.00,766728.00,cluster_4
672474.00,868765.00,cluster_4
697011.00,856357.00,cluster_4
708262.00,945359.00,cluster_4
653181.00,886417.00,cluster_4
674521.00,861127.00,cluster_4
729194.00,856897.00,cluster_4
663168.00,859429.00,cluster_4
644843.00,838626.00,cluster_4
672797.00,843231.00,cluster_4
680677.00,868629.00,cluster_4
614497.00,830844.00,cluster_4
646671.00,857872.00,cluster_4
679242.00,853941.00,cluster_4
665697.00,929571.00,cluster_4
749941.00,916922.00,cluster_4
602365.00,916673.00,cluster_4
684537.00,843821.00,cluster_4
694308.00,904062.00,cluster_4
731712.00,878998.00,cluster_4
667713.00,847241.00,cluster_4
730383.00,879136.00,cluster_4
689363.00,817577.00,cluster_4
728743.00,850843.00,cluster_4
683941.00,915579.00,cluster_4
722463.00,882675.00,cluster_4
670519.00,870010.00,cluster_4
683252.00,858182.00,cluster_4
669288.00,860515.00,cluster_4
675357.00,870850.00,cluster_4
673449.00,860643.00,cluster_4
687325.00,883004.00,cluster_4
603472.00,894573.00,cluster_4
669713.00,851017.00,cluster_4
693362.00,837786.00,cluster_4
605535.00,925341.00,cluster_4
687078.00,791051.00,cluster_4
672387.00,800443.00,cluster_4
683048.00,937776.00,cluster_4
713579.00,879202.00,cluster_4
571669.00,873544.00,cluster_2
695260.00,824882.00,cluster_4
702654.00,841548.00,cluster_4
601619.00,825604.00,cluster_4
564416.00,878492.00,cluster_2
703773.00,870419.00,cluster_4
674931.00,870112.00,cluster_4
673140.00,864863.00,cluster_4
681053.00,892766.00,cluster_4
683321.00,873932.00,cluster_4
701017.00,931252.00,cluster_4
645677.00,814395.00,cluster_4
677362.00,853471.00,cluster_4
659046.00,930099.00,cluster_4
665426.00,853940.00,cluster_4
691827.00,863963.00,cluster_4
650661.00,861267.00,cluster_4
599647.00,858702.00,cluster_4
684091.00,842566.00,cluster_4
