col1,col2,Cluster
338084.0000000,560295.0000000,cluster_11
345674.0000000,579033.0000000,cluster_11
325883.0000000,560492.0000000,cluster_11
345123.0000000,577788.0000000,cluster_11
329859.0000000,564384.0000000,cluster_11
353939.0000000,570931.0000000,cluster_11
409616.0000000,575024.0000000,cluster_11
365058.0000000,545456.0000000,cluster_11
404782.0000000,557913.0000000,cluster_11
368724.0000000,598412.0000000,cluster_11
344096.0000000,575522.0000000,cluster_11
182618.0000000,346663.0000000,cluster_8
171461.0000000,348130.0000000,cluster_8
186536.0000000,330019.0000000,cluster_8
177241.0000000,292639.0000000,cluster_8
248683.0000000,383412.0000000,cluster_8
174057.0000000,358906.0000000,cluster_8
215243.0000000,289985.0000000,cluster_8
170688.0000000,343596.0000000,cluster_8
144502.0000000,345417.0000000,cluster_8
165689.0000000,356983.0000000,cluster_8
168443.0000000,367928.0000000,cluster_8
165158.0000000,343946.0000000,cluster_8
159711.0000000,352701.0000000,cluster_8
175781.0000000,341039.0000000,cluster_8
233480.0000000,289069.0000000,cluster_8
189029.0000000,366740.0000000,cluster_8
168573.0000000,350387.0000000,cluster_8
170271.0000000,306395.0000000,cluster_8
192775.0000000,350028.0000000,cluster_8
152054.0000000,345632.0000000,cluster_8
139299.0000000,314046.0000000,cluster_8
202053.0000000,322650.0000000,cluster_8
134695.0000000,350397.0000000,cluster_8
159654.0000000,381778.0000000,cluster_8
188093.0000000,324040.0000000,cluster_8
183236.0000000,338163.0000000,cluster_8
156984.0000000,430950.0000000,cluster_8
182751.0000000,435819.0000000,cluster_8
198908.0000000,372797.0000000,cluster_8
198517.0000000,325721.0000000,cluster_8
161345.0000000,350804.0000000,cluster_8
210497.0000000,359835.0000000,cluster_8
141993.0000000,331189.0000000,cluster_8
170788.0000000,373545.0000000,cluster_8
166449.0000000,363036.0000000,cluster_8
155479.0000000,345893.0000000,cluster_8
186380.0000000,363938.0000000,cluster_8
129332.0000000,360811.0000000,cluster_8
224225.0000000,376975.0000000,cluster_8
165945.0000000,345849.0000000,cluster_8
223550.0000000,323197.0000000,cluster_8
122755.0000000,434879.0000000,cluster_8
166584.0000000,349245.0000000,cluster_8
179472.0000000,342273.0000000,cluster_8
148749.0000000,359845.0000000,cluster_8
177505.0000000,332053.0000000,cluster_8
160222.0000000,380591.0000000,cluster_8
178869.0000000,370161.0000000,cluster_8
170002.0000000,370000.0000000,cluster_8
164354.0000000,347671.0000000,cluster_8
169966.0000000,368623.0000000,cluster_8
145867.0000000,363616.0000000,cluster_8
181561.0000000,358111.0000000,cluster_8
164915.0000000,350360.0000000,cluster_8
166973.0000000,341636.0000000,cluster_8
153181.0000000,277968.0000000,cluster_8
155505.0000000,355581.0000000,cluster_8
160835.0000000,347784.0000000,cluster_8
211265.0000000,396792.0000000,cluster_8
203254.0000000,362605.0000000,cluster_8
137967.0000000,354539.0000000,cluster_8
174064.0000000,357989.0000000,cluster_8
179609.0000000,408365.0000000,cluster_8
176506.0000000,351827.0000000,cluster_8
172879.0000000,347028.0000000,cluster_8
180506.0000000,330980.0000000,cluster_8
185966.0000000,359964.0000000,cluster_8
146070.0000000,316860.0000000,cluster_8
152957.0000000,321354.0000000,cluster_8
163190.0000000,331719.0000000,cluster_8
186914.0000000,361706.0000000,cluster_8
159191.0000000,309314.0000000,cluster_8
170425.0000000,316185.0000000,cluster_8
162040.0000000,316797.0000000,cluster_8
195000.0000000,354829.0000000,cluster_8
126702.0000000,351222.0000000,cluster_8
213064.0000000,290947.0000000,cluster_8
140612.0000000,350010.0000000,cluster_8
172885.0000000,352621.0000000,cluster_8
170155.0000000,343568.0000000,cluster_8
186806.0000000,334070.0000000,cluster_8
146072.0000000,288800.0000000,cluster_8
169293.0000000,348686.0000000,cluster_8
169502.0000000,411323.0000000,cluster_8
152861.0000000,407965.0000000,cluster_8
156041.0000000,295117.0000000,cluster_8
117585.0000000,391892.0000000,cluster_8
163981.0000000,344090.0000000,cluster_8
158664.0000000,310765.0000000,cluster_8
141113.0000000,351050.0000000,cluster_8
163796.0000000,345091.0000000,cluster_8
160369.0000000,353500.0000000,cluster_8
235671.0000000,300234.0000000,cluster_8
140876.0000000,334435.0000000,cluster_8
108232.0000000,373112.0000000,cluster_8
192460.0000000,388323.0000000,cluster_8
133744.0000000,308918.0000000,cluster_8
216209.0000000,437830.0000000,cluster_8
156945.0000000,339397.0000000,cluster_8
199859.0000000,316334.0000000,cluster_8
159496.0000000,331641.0000000,cluster_8
167845.0000000,341409.0000000,cluster_8
182435.0000000,365508.0000000,cluster_8
133795.0000000,360518.0000000,cluster_8
169628.0000000,365003.0000000,cluster_8
167262.0000000,399527.0000000,cluster_8
177728.0000000,352687.0000000,cluster_8
130683.0000000,363204.0000000,cluster_8
198197.0000000,344933.0000000,cluster_8
197735.0000000,355477.0000000,cluster_8
172020.0000000,342883.0000000,cluster_8
185561.0000000,342784.0000000,cluster_8
202011.0000000,337353.0000000,cluster_8
157394.0000000,346500.0000000,cluster_8
182050.0000000,424341.0000000,cluster_8
129664.0000000,341196.0000000,cluster_8
173188.0000000,355248.0000000,cluster_8
182499.0000000,310438.0000000,cluster_8
170384.0000000,339979.0000000,cluster_8
182093.0000000,321311.0000000,cluster_8
185696.0000000,338006.0000000,cluster_8
102221.0000000,374657.0000000,cluster_8
165881.0000000,364469.0000000,cluster_8
164875.0000000,349007.0000000,cluster_8
159120.0000000,340829.0000000,cluster_8
168274.0000000,374689.0000000,cluster_8
178495.0000000,373915.0000000,cluster_8
179811.0000000,342089.0000000,cluster_8
162606.0000000,363185.0000000,cluster_8
173908.0000000,362098.0000000,cluster_8
133580.0000000,348602.0000000,cluster_8
190634.0000000,357254.0000000,cluster_8
186503.0000000,369651.0000000,cluster_8
127134.0000000,379827.0000000,cluster_8
169145.0000000,355279.0000000,cluster_8
140121.0000000,346875.0000000,cluster_8
141860.0000000,324304.0000000,cluster_8
200251.0000000,306215.0000000,cluster_8
174373.0000000,363552.0000000,cluster_8
170022.0000000,347877.0000000,cluster_8
165657.0000000,338722.0000000,cluster_8
186361.0000000,351075.0000000,cluster_8
213022.0000000,338238.0000000,cluster_8
155228.0000000,357729.0000000,cluster_8
171614.0000000,435530.0000000,cluster_8
175586.0000000,365049.0000000,cluster_8
187858.0000000,381077.0000000,cluster_8
171074.0000000,293610.0000000,cluster_8
153738.0000000,360530.0000000,cluster_8
199043.0000000,270173.0000000,cluster_8
165886.0000000,348709.0000000,cluster_8
159428.0000000,300364.0000000,cluster_8
197463.0000000,378513.0000000,cluster_8
161273.0000000,347538.0000000,cluster_8
186082.0000000,330058.0000000,cluster_8
143732.0000000,279724.0000000,cluster_8
142899.0000000,329415.0000000,cluster_8
156977.0000000,424622.0000000,cluster_8
174878.0000000,362329.0000000,cluster_8
148915.0000000,338914.0000000,cluster_8
187324.0000000,377187.0000000,cluster_8
175766.0000000,380534.0000000,cluster_8
185071.0000000,362905.0000000,cluster_8
158550.0000000,354818.0000000,cluster_8
174672.0000000,345849.0000000,cluster_8
169880.0000000,343122.0000000,cluster_8
109090.0000000,326101.0000000,cluster_8
187854.0000000,354777.0000000,cluster_8
153903.0000000,353738.0000000,cluster_8
190241.0000000,329582.0000000,cluster_8
102983.0000000,382712.0000000,cluster_8
143117.0000000,345163.0000000,cluster_8
188985.0000000,367645.0000000,cluster_8
174834.0000000,411644.0000000,cluster_8
144228.0000000,344974.0000000,cluster_8
146821.0000000,297434.0000000,cluster_8
171848.0000000,343242.0000000,cluster_8
94382.0000000,320888.0000000,cluster_8
154412.0000000,310120.0000000,cluster_8
176490.0000000,344679.0000000,cluster_8
170616.0000000,352610.0000000,cluster_8
81648.0000000,360080.0000000,cluster_8
153607.0000000,379395.0000000,cluster_8
183970.0000000,355973.0000000,cluster_8
105444.0000000,361358.0000000,cluster_8
158571.0000000,361986.0000000,cluster_8
177579.0000000,319865.0000000,cluster_8
198892.0000000,322470.0000000,cluster_8
216975.0000000,296647.0000000,cluster_8
166654.0000000,350678.0000000,cluster_8
189102.0000000,333074.0000000,cluster_8
198712.0000000,303299.0000000,cluster_8
137098.0000000,384889.0000000,cluster_8
144306.0000000,328086.0000000,cluster_8
142455.0000000,343512.0000000,cluster_8
178319.0000000,318244.0000000,cluster_8
168886.0000000,353913.0000000,cluster_8
174656.0000000,393278.0000000,cluster_8
130805.0000000,354417.0000000,cluster_8
176433.0000000,350561.0000000,cluster_8
142252.0000000,329183.0000000,cluster_8
165476.0000000,377389.0000000,cluster_8
210102.0000000,333312.0000000,cluster_8
129453.0000000,321221.0000000,cluster_8
144705.0000000,375936.0000000,cluster_8
206687.0000000,342276.0000000,cluster_8
153583.0000000,352282.0000000,cluster_8
189499.0000000,356601.0000000,cluster_8
159392.0000000,351000.0000000,cluster_8
181463.0000000,326571.0000000,cluster_8
162975.0000000,335389.0000000,cluster_8
157691.0000000,334886.0000000,cluster_8
154167.0000000,353183.0000000,cluster_8
165607.0000000,362883.0000000,cluster_8
182239.0000000,333302.0000000,cluster_8
176982.0000000,354631.0000000,cluster_8
183516.0000000,374212.0000000,cluster_8
191099.0000000,341570.0000000,cluster_8
184570.0000000,360446.0000000,cluster_8
207804.0000000,354938.0000000,cluster_8
198493.0000000,326704.0000000,cluster_8
149269.0000000,341445.0000000,cluster_8
184798.0000000,392233.0000000,cluster_8
174438.0000000,319075.0000000,cluster_8
107124.0000000,325984.0000000,cluster_8
76052.0000000,360840.0000000,cluster_8
159302.0000000,337993.0000000,cluster_8
140101.0000000,341028.0000000,cluster_8
168149.0000000,345638.0000000,cluster_8
150009.0000000,371014.0000000,cluster_8
157193.0000000,350343.0000000,cluster_8
111476.0000000,358647.0000000,cluster_8
151164.0000000,332239.0000000,cluster_8
171318.0000000,373473.0000000,cluster_8
175169.0000000,349454.0000000,cluster_8
162600.0000000,392531.0000000,cluster_8
168067.0000000,340249.0000000,cluster_8
170102.0000000,323164.0000000,cluster_8
124132.0000000,340448.0000000,cluster_8
149863.0000000,284721.0000000,cluster_8
168079.0000000,347343.0000000,cluster_8
128953.0000000,304971.0000000,cluster_8
169228.0000000,364545.0000000,cluster_8
198415.0000000,321418.0000000,cluster_8
183610.0000000,321788.0000000,cluster_8
220869.0000000,407358.0000000,cluster_8
159472.0000000,372246.0000000,cluster_8
170837.0000000,353968.0000000,cluster_8
165653.0000000,317602.0000000,cluster_8
135537.0000000,356169.0000000,cluster_8
166973.0000000,334724.0000000,cluster_8
158750.0000000,312102.0000000,cluster_8
161448.0000000,373412.0000000,cluster_8
158713.0000000,379013.0000000,cluster_8
180493.0000000,319750.0000000,cluster_8
125715.0000000,302114.0000000,cluster_8
194033.0000000,340466.0000000,cluster_8
158871.0000000,312380.0000000,cluster_8
161387.0000000,343617.0000000,cluster_8
169121.0000000,347594.0000000,cluster_8
167653.0000000,352074.0000000,cluster_8
125902.0000000,318850.0000000,cluster_8
217686.0000000,296514.0000000,cluster_8
171986.0000000,429306.0000000,cluster_8
211360.0000000,279794.0000000,cluster_8
157181.0000000,346842.0000000,cluster_8
188909.0000000,341194.0000000,cluster_8
140128.0000000,325904.0000000,cluster_8
117874.0000000,389929.0000000,cluster_8
162921.0000000,317643.0000000,cluster_8
173978.0000000,346514.0000000,cluster_8
98533.0000000,355691.0000000,cluster_8
194956.0000000,372256.0000000,cluster_8
164847.0000000,287064.0000000,cluster_8
174410.0000000,372064.0000000,cluster_8
149092.0000000,352682.0000000,cluster_8
166323.0000000,352927.0000000,cluster_8
178515.0000000,370287.0000000,cluster_8
169337.0000000,348605.0000000,cluster_8
122986.0000000,334382.0000000,cluster_8
145282.0000000,391482.0000000,cluster_8
185919.0000000,363092.0000000,cluster_8
180519.0000000,368284.0000000,cluster_8
181227.0000000,347052.0000000,cluster_8
168284.0000000,309036.0000000,cluster_8
198251.0000000,335402.0000000,cluster_8
160922.0000000,347681.0000000,cluster_8
141861.0000000,328909.0000000,cluster_8
147911.0000000,328024.0000000,cluster_8
178264.0000000,330827.0000000,cluster_8
178235.0000000,346006.0000000,cluster_8
195151.0000000,317753.0000000,cluster_8
122360.0000000,357480.0000000,cluster_8
167330.0000000,332452.0000000,cluster_8
115363.0000000,305575.0000000,cluster_8
185661.0000000,404482.0000000,cluster_8
177858.0000000,352255.0000000,cluster_8
113068.0000000,317574.0000000,cluster_8
125675.0000000,360158.0000000,cluster_8
172842.0000000,351663.0000000,cluster_8
124724.0000000,459999.0000000,cluster_6
169069.0000000,348929.0000000,cluster_8
185253.0000000,344152.0000000,cluster_8
155625.0000000,262321.0000000,cluster_8
158201.0000000,315944.0000000,cluster_8
171277.0000000,361020.0000000,cluster_8
209553.0000000,326461.0000000,cluster_8
160165.0000000,362858.0000000,cluster_8
190725.0000000,336160.0000000,cluster_8
169994.0000000,409806.0000000,cluster_8
179463.0000000,361279.0000000,cluster_8
172662.0000000,388185.0000000,cluster_8
165284.0000000,425978.0000000,cluster_8
160206.0000000,303063.0000000,cluster_8
155690.0000000,368375.0000000,cluster_8
124516.0000000,325289.0000000,cluster_8
179326.0000000,321160.0000000,cluster_8
165573.0000000,305517.0000000,cluster_8
155508.0000000,372355.0000000,cluster_8
166799.0000000,318482.0000000,cluster_8
161780.0000000,324523.0000000,cluster_8
168805.0000000,351913.0000000,cluster_8
206519.0000000,355629.0000000,cluster_8
163091.0000000,350167.0000000,cluster_8
176144.0000000,353300.0000000,cluster_8
179483.0000000,359645.0000000,cluster_8
213951.0000000,352868.0000000,cluster_8
164046.0000000,346109.0000000,cluster_8
169569.0000000,346955.0000000,cluster_8
225356.0000000,318394.0000000,cluster_8
214966.0000000,358837.0000000,cluster_8
159253.0000000,343477.0000000,cluster_8
219779.0000000,330969.0000000,cluster_8
169876.0000000,340860.0000000,cluster_8
669118.0000000,354195.0000000,cluster_3
613682.0000000,399434.0000000,cluster_3
617399.0000000,392653.0000000,cluster_3
629247.0000000,364078.0000000,cluster_3
641070.0000000,424917.0000000,cluster_3
609532.0000000,388425.0000000,cluster_3
629369.0000000,398359.0000000,cluster_3
605911.0000000,379990.0000000,cluster_3
622550.0000000,391601.0000000,cluster_3
607905.0000000,403460.0000000,cluster_3
679465.0000000,399014.0000000,cluster_3
608711.0000000,373665.0000000,cluster_3
623498.0000000,399288.0000000,cluster_3
601212.0000000,370698.0000000,cluster_3
574989.0000000,407228.0000000,cluster_3
563517.0000000,391159.0000000,cluster_3
687717.0000000,379483.0000000,cluster_3
616040.0000000,330855.0000000,cluster_3
653024.0000000,367312.0000000,cluster_3
607440.0000000,403119.0000000,cluster_3
620240.0000000,397022.0000000,cluster_3
599215.0000000,391457.0000000,cluster_3
587478.0000000,424878.0000000,cluster_3
613921.0000000,394043.0000000,cluster_3
624328.0000000,392133.0000000,cluster_3
635887.0000000,384511.0000000,cluster_3
559877.0000000,401053.0000000,cluster_3
617755.0000000,401065.0000000,cluster_3
693265.0000000,388552.0000000,cluster_3
559933.0000000,403956.0000000,cluster_3
655859.0000000,416496.0000000,cluster_3
625919.0000000,402984.0000000,cluster_3
595215.0000000,391491.0000000,cluster_3
617493.0000000,379303.0000000,cluster_3
598657.0000000,442558.0000000,cluster_3
601644.0000000,436831.0000000,cluster_3
617118.0000000,374098.0000000,cluster_3
591051.0000000,389443.0000000,cluster_3
617296.0000000,386864.0000000,cluster_3
616468.0000000,394118.0000000,cluster_3
630384.0000000,376295.0000000,cluster_3
558770.0000000,390646.0000000,cluster_3
637332.0000000,414017.0000000,cluster_3
556780.0000000,409205.0000000,cluster_3
577473.0000000,384210.0000000,cluster_3
650054.0000000,432740.0000000,cluster_3
595063.0000000,328609.0000000,cluster_3
714443.0000000,433876.0000000,cluster_3
603566.0000000,410391.0000000,cluster_3
562356.0000000,383175.0000000,cluster_3
546166.0000000,423311.0000000,cluster_3
626539.0000000,394908.0000000,cluster_3
663820.0000000,416308.0000000,cluster_3
710910.0000000,464586.0000000,cluster_7
624310.0000000,398408.0000000,cluster_3
632546.0000000,389750.0000000,cluster_3
667249.0000000,417107.0000000,cluster_3
608309.0000000,377530.0000000,cluster_3
611357.0000000,393577.0000000,cluster_3
658219.0000000,436184.0000000,cluster_3
615032.0000000,402225.0000000,cluster_3
628131.0000000,406850.0000000,cluster_3
632390.0000000,363198.0000000,cluster_3
575116.0000000,345564.0000000,cluster_3
625784.0000000,441883.0000000,cluster_3
618893.0000000,419740.0000000,cluster_3
579564.0000000,428498.0000000,cluster_3
686324.0000000,364237.0000000,cluster_3
586242.0000000,396484.0000000,cluster_3
623248.0000000,399928.0000000,cluster_3
609219.0000000,362804.0000000,cluster_3
537211.0000000,376777.0000000,cluster_3
605310.0000000,394011.0000000,cluster_3
634973.0000000,450542.0000000,cluster_3
